Date,Open,High,Low,Close,Volume
02/08/2019,"$58.21","$59.02","$58.15","$58.95","1,701,541"
02/07/2019,"$59.17","$59.36","$58.07","$58.86","1,845,950"
02/06/2019,"$59.60","$59.88","$58.81","$59.46","1,900,737"
02/05/2019,"$59.30","$59.60","$58.90","$59.52","3,132,223"
02/04/2019,"$58.60","$59.39","$58.23","$59.21","1,859,478"
02/01/2019,"$59.24","$59.24","$57.78","$58.47","3,784,812"
01/31/2019,"$58.98","$59.47","$58.82","$59.24","3,653,264"
01/30/2019,"$58.87","$59.27","$58.36","$58.98","2,477,236"
01/29/2019,"$59.44","$59.45","$58.33","$58.78","2,094,660"
01/28/2019,"$58.74","$59.54","$58.07","$59.50","2,746,716"
01/25/2019,"$58.14","$59.45","$58.14","$59.34","2,821,396"
01/24/2019,"$57.46","$57.70","$56.72","$57.60","1,757,775"
01/23/2019,"$57.98","$58.08","$56.39","$57.31","2,346,269"
01/22/2019,"$58.28","$58.68","$57.21","$57.77","2,520,336"
01/18/2019,"$58.25","$59.48","$58.23","$58.71","2,807,026"
01/17/2019,"$56.38","$58.10","$56.03","$57.82","3,293,590"
01/16/2019,"$56.62","$56.86","$55.97","$56.33","2,652,184"
01/15/2019,"$57.25","$57.42","$56.09","$56.67","3,795,612"
01/14/2019,"$56.11","$57.98","$55.84","$57.28","2,627,295"
01/11/2019,"$56.42","$57.55","$56.00","$56.51","3,413,355"
01/10/2019,"$56.39","$56.93","$55.12","$56.87","3,645,884"
01/09/2019,"$57.18","$58.28","$56.13","$57.83","5,282,558"
01/08/2019,"$56.36","$57.52","$55.15","$57.40","4,040,145"
01/07/2019,"$52.94","$56.22","$52.94","$55.76","4,250,972"
01/04/2019,"$53.11","$53.68","$52.55","$52.75","4,910,850"
01/03/2019,"$52.70","$53.99","$50.94","$52.50","6,208,400"
01/02/2019,"$52.19","$54.04","$52.00","$53.60","3,335,728"
12/31/2018,"$51.72","$52.96","$51.72","$52.96","3,330,873"
12/28/2018,"$52.20","$52.47","$50.81","$51.34","2,823,805"
12/27/2018,"$50.72","$51.98","$50.00","$51.96","3,494,821"
12/26/2018,"$48.60","$51.62","$48.46","$51.57","4,419,324"
12/24/2018,"$48.53","$51.01","$47.72","$48.24","1,778,004"
12/21/2018,"$50.77","$51.60","$48.61","$48.86","6,188,452"
12/20/2018,"$50.81","$51.97","$49.65","$50.41","6,123,006"
12/19/2018,"$52.99","$53.53","$50.74","$50.96","4,896,633"
12/18/2018,"$52.79","$53.50","$51.56","$51.97","5,956,410"
12/17/2018,"$52.36","$54.37","$51.56","$52.23","10,194,250"
12/14/2018,"$55.25","$57.40","$55.06","$55.37","5,234,698"
12/13/2018,"$58.73","$58.82","$55.56","$55.93","5,613,653"
12/12/2018,"$58.74","$59.85","$58.41","$58.98","4,712,723"
12/11/2018,"$59.43","$59.99","$57.57","$58.09","3,557,909"
12/10/2018,"$60.37","$60.37","$58.07","$58.66","3,777,349"
12/07/2018,"$62.22","$63.64","$60.36","$60.58","3,641,331"
12/06/2018,"$61.26","$62.36","$60.34","$62.28","5,245,090"
12/04/2018,"$66.71","$67.06","$62.03","$62.26","7,036,038"
12/03/2018,"$66.09","$67.56","$65.77","$66.99","6,536,166"
11/30/2018,"$63.87","$65.00","$63.34","$64.59","3,992,285"
11/29/2018,"$65.02","$65.09","$63.90","$64.07","4,235,184"
11/28/2018,"$64.98","$65.81","$64.04","$65.59","3,956,685"
11/27/2018,"$64.00","$64.98","$63.32","$64.68","4,055,012"
11/26/2018,"$63.62","$64.85","$63.46","$64.34","5,711,696"
11/23/2018,"$61.99","$62.97","$61.88","$62.55","3,849,854"
11/21/2018,"$64.42","$65.00","$60.84","$62.09","9,104,530"
11/20/2018,"$61.00","$65.54","$60.07","$63.53","11,885,180"
11/19/2018,"$66.10","$67.29","$62.18","$62.20","7,457,320"
11/16/2018,"$67.44","$67.56","$65.52","$66.43","5,276,110"
11/15/2018,"$65.93","$68.28","$64.81","$67.78","5,487,223"
11/14/2018,"$67.63","$69.10","$66.09","$66.55","4,390,065"
11/13/2018,"$64.95","$67.70","$64.85","$67.05","5,587,941"
11/12/2018,"$67.60","$68.38","$66.55","$67.15","4,201,119"
11/09/2018,"$73.15","$73.29","$67.71","$67.79","6,359,015"
11/08/2018,"$72.45","$73.59","$72.01","$73.23","2,946,907"
11/07/2018,"$71.94","$72.86","$70.56","$72.81","2,308,853"
11/06/2018,"$71.04","$71.91","$70.09","$71.68","2,393,373"
11/05/2018,"$71.84","$72.06","$69.52","$71.10","3,085,222"
11/02/2018,"$73.89","$75.11","$70.46","$71.89","4,078,306"
11/01/2018,"$70.07","$73.14","$69.20","$73.08","2,978,046"
10/31/2018,"$71.26","$71.71","$70.13","$70.16","2,509,369"
10/30/2018,"$68.06","$70.89","$67.68","$70.51","3,156,807"
10/29/2018,"$68.98","$70.03","$67.00","$67.98","3,286,893"
10/26/2018,"$68.44","$69.33","$66.08","$68.45","3,884,987"
10/25/2018,"$69.26","$70.45","$68.88","$69.17","2,664,983"
10/24/2018,"$71.66","$72.87","$68.77","$68.95","3,973,205"
10/23/2018,"$70.91","$71.99","$69.57","$71.67","2,839,174"
10/22/2018,"$71.20","$72.52","$70.60","$72.19","2,149,659"
10/19/2018,"$72.88","$72.93","$70.47","$70.79","2,934,034"
10/18/2018,"$73.47","$73.85","$71.86","$72.65","2,451,006"
10/17/2018,"$74.69","$75.07","$72.55","$73.83","2,565,671"
10/16/2018,"$73.23","$74.98","$72.81","$74.81","2,301,274"
10/15/2018,"$72.73","$73.77","$72.54","$72.99","3,213,878"
10/12/2018,"$71.95","$72.96","$71.26","$72.45","3,576,820"
10/11/2018,"$70.75","$72.52","$70.19","$70.75","3,611,307"
10/10/2018,"$71.79","$72.28","$70.62","$70.78","3,459,776"
10/09/2018,"$70.90","$72.94","$70.77","$71.34","4,040,819"
10/08/2018,"$72.19","$72.65","$70.17","$71.38","3,795,689"
10/05/2018,"$72.58","$74.60","$71.67","$72.55","3,022,622"
10/04/2018,"$75.01","$75.21","$73.01","$73.15","3,675,420"
10/03/2018,"$75.39","$75.73","$74.37","$75.01","3,263,845"
10/02/2018,"$79.00","$79.07","$75.08","$75.20","3,946,531"
10/01/2018,"$79.57","$79.82","$78.28","$79.01","2,130,445"
