Date,Open,High,Low,Close,Volume
02/08/2021,"$115.00","$117.96","$114.98","$117.90","1,708,770"
02/05/2021,"$114.20","$114.90","$113.34","$114.53","1,632,937"
02/04/2021,"$112.64","$114.76","$112.01","$113.84","2,421,960"
02/03/2021,"$109.36","$111.16","$108.85","$110.32","1,503,510"
02/02/2021,"$107.95","$110.93","$106.64","$108.78","2,530,444"
02/01/2021,"$109.45","$110.00","$105.66","$107.69","2,706,876"
01/29/2021,"$112.11","$112.39","$108.37","$108.82","2,481,444"
01/28/2021,"$113.53","$116.56","$112.25","$112.31","2,429,896"
01/27/2021,"$113.54","$116.23","$112.83","$113.57","2,445,861"
01/26/2021,"$114.15","$115.51","$113.01","$114.70","2,140,626"
01/25/2021,"$114.78","$117.98","$113.45","$113.74","2,250,110"
01/22/2021,"$114.13","$115.35","$112.37","$114.93","1,619,709"
01/21/2021,"$113.09","$116.02","$112.28","$114.50","2,599,803"
01/20/2021,"$112.16","$112.65","$110.79","$112.23","1,929,671"
01/19/2021,"$115.00","$115.00","$111.16","$111.62","2,630,748"
01/15/2021,"$113.64","$115.75","$111.59","$114.00","3,123,286"
01/14/2021,"$113.35","$115.22","$113.02","$113.92","1,966,336"
01/13/2021,"$114.42","$115.07","$113.13","$113.22","2,986,841"
01/12/2021,"$110.39","$115.49","$110.30","$114.71","4,575,477"
01/11/2021,"$107.17","$111.20","$106.57","$110.78","3,425,985"
01/08/2021,"$108.00","$109.45","$106.16","$107.57","3,539,533"
01/07/2021,"$106.25","$108.43","$105.91","$107.71","3,704,093"
01/06/2021,"$100.00","$106.04","$100.00","$105.91","4,699,163"
01/05/2021,"$100.63","$101.68","$100.13","$101.00","2,396,387"
01/04/2021,"$99.62","$101.12","$98.66","$100.49","3,636,646"
12/31/2020,"$101.47","$101.47","$99.25","$99.79","2,232,099"
12/30/2020,"$100.96","$101.91","$100.96","$101.38","1,639,330"
12/29/2020,"$103.04","$103.54","$100.44","$100.76","2,201,084"
12/28/2020,"$103.00","$103.54","$101.18","$102.58","2,601,627"
12/24/2020,"$102.22","$103.44","$101.83","$102.55","996,700"
12/23/2020,"$104.43","$105.29","$102.31","$102.34","2,314,015"
12/22/2020,"$103.54","$105.28","$103.13","$104.13","3,580,661"
12/21/2020,"$100.73","$103.33","$100.51","$103.30","2,991,853"
12/18/2020,"$102.05","$102.72","$101.52","$101.95","4,913,075"
12/17/2020,"$104.30","$104.46","$102.23","$102.34","3,067,079"
12/16/2020,"$103.51","$104.15","$102.59","$103.50","3,136,926"
12/15/2020,"$101.60","$103.00","$101.20","$102.99","3,310,013"
12/14/2020,"$101.02","$101.79","$99.65","$101.28","3,926,184"
12/11/2020,"$102.80","$103.03","$100.20","$100.60","4,044,310"
12/10/2020,"$101.75","$103.41","$99.60","$103.03","4,406,626"
12/09/2020,"$103.07","$105.15","$102.60","$104.76","4,784,387"
12/08/2020,"$102.20","$103.51","$102.02","$102.99","2,974,795"
12/07/2020,"$105.16","$105.45","$101.45","$102.73","5,506,910"
12/04/2020,"$106.56","$106.62","$104.85","$105.57","3,657,531"
12/03/2020,"$106.94","$107.43","$105.71","$106.54","4,566,979"
12/02/2020,"$108.03","$109.47","$107.20","$107.47","3,393,771"
12/01/2020,"$108.78","$109.49","$107.15","$108.86","5,335,390"
11/30/2020,"$112.68","$112.68","$108.57","$108.80","6,493,681"
11/27/2020,"$115.00","$115.09","$112.08","$112.63","3,242,386"
11/25/2020,"$114.06","$116.44","$113.08","$113.90","5,503,029"
11/24/2020,"$115.79","$117.05","$113.20","$113.54","11,676,030"
11/23/2020,"$120.21","$124.31","$119.90","$122.04","4,443,761"
11/20/2020,"$119.88","$120.74","$118.97","$119.14","1,866,503"
11/19/2020,"$118.42","$120.50","$117.77","$118.83","1,728,442"
11/18/2020,"$119.10","$120.16","$117.74","$117.77","2,963,118"
11/17/2020,"$118.12","$120.87","$117.36","$119.02","2,740,898"
11/16/2020,"$115.00","$118.85","$113.62","$118.65","3,306,999"
11/13/2020,"$114.64","$115.84","$113.50","$114.30","1,832,044"
11/12/2020,"$114.45","$115.50","$112.34","$114.00","2,279,667"
11/11/2020,"$113.83","$114.81","$112.10","$114.56","2,058,314"
11/10/2020,"$111.60","$113.71","$110.99","$112.63","3,906,709"
11/09/2020,"$120.31","$123.21","$110.92","$111.00","4,896,084"
11/06/2020,"$123.00","$123.75","$121.61","$123.06","1,670,063"
11/05/2020,"$122.20","$124.89","$121.75","$123.06","2,489,882"
11/04/2020,"$119.69","$121.40","$118.56","$119.86","1,916,071"
11/03/2020,"$117.00","$119.73","$116.17","$118.82","2,033,408"
11/02/2020,"$112.97","$115.80","$112.76","$115.72","2,838,979"
10/30/2020,"$111.56","$112.65","$109.60","$111.55","1,897,109"
10/29/2020,"$112.28","$113.95","$111.50","$112.28","2,107,033"
10/28/2020,"$111.50","$114.30","$110.35","$111.11","2,264,016"
10/27/2020,"$115.01","$116.12","$113.30","$113.58","2,143,715"
10/26/2020,"$117.14","$117.18","$112.88","$114.36","1,377,014"
10/23/2020,"$115.50","$118.25","$115.21","$118.21","1,858,577"
10/22/2020,"$118.98","$119.62","$115.77","$117.46","1,977,727"
10/21/2020,"$121.45","$121.78","$118.55","$118.69","1,772,180"
10/20/2020,"$121.29","$123.67","$120.78","$120.89","1,725,793"
10/19/2020,"$120.12","$123.22","$119.71","$120.83","2,260,028"
10/16/2020,"$120.89","$121.10","$119.31","$119.35","1,855,426"
10/15/2020,"$117.43","$120.74","$116.90","$120.56","1,625,462"
10/14/2020,"$118.93","$119.90","$117.39","$118.44","1,640,980"
10/13/2020,"$118.12","$119.15","$117.21","$118.21","1,231,774"
