Date,Open,High,Low,Close,Volume
02/08/2019,"$54.42","$54.93","$53.02","$53.78","215,424"
02/07/2019,"$52.96","$54.89","$52.96","$54.60","290,275"
02/06/2019,"$53.03","$53.63","$52.66","$52.73","177,581"
02/05/2019,"$52.35","$52.88","$51.79","$52.58","382,234"
02/04/2019,"$52.40","$52.70","$51.55","$52.35","210,618"
02/01/2019,"$52.80","$54.80","$51.74","$51.82","500,460"
01/31/2019,"$50.63","$51.29","$49.74","$50.95","295,212"
01/30/2019,"$49.93","$51.27","$49.20","$50.97","188,212"
01/29/2019,"$50.05","$50.51","$49.64","$49.82","159,724"
01/28/2019,"$48.29","$50.21","$48.18","$49.85","279,896"
01/25/2019,"$48.67","$49.26","$48.05","$48.57","143,745"
01/24/2019,"$47.99","$48.69","$47.62","$48.23","153,001"
01/23/2019,"$48.77","$49.52","$47.62","$47.70","143,226"
01/22/2019,"$49.45","$50.20","$48.10","$48.48","244,842"
01/18/2019,"$48.78","$50.03","$48.00","$49.59","347,755"
01/17/2019,"$47.53","$48.66","$47.33","$48.49","230,525"
01/16/2019,"$47.20","$48.29","$47.20","$47.68","312,179"
01/15/2019,"$47.64","$48.14","$46.46","$46.84","146,120"
01/14/2019,"$47.59","$47.72","$46.64","$47.42","166,123"
01/11/2019,"$48.92","$48.98","$47.78","$48.04","373,199"
01/10/2019,"$47.39","$49.39","$45.83","$49.34","263,802"
01/09/2019,"$46.84","$48.44","$46.51","$48.21","286,614"
01/08/2019,"$45.64","$46.89","$45.21","$46.84","335,319"
01/07/2019,"$44.93","$45.56","$44.56","$45.25","183,788"
01/04/2019,"$44.08","$45.85","$44.05","$44.95","210,336"
01/03/2019,"$44.87","$44.87","$42.72","$43.39","157,538"
01/02/2019,"$43.26","$45.50","$43.26","$45.42","344,358"
12/31/2018,"$44.89","$45.51","$44.13","$44.47","245,545"
12/28/2018,"$44.93","$46.18","$44.46","$44.75","195,892"
12/27/2018,"$44.68","$44.81","$42.90","$44.80","212,078"
12/26/2018,"$43.29","$44.92","$42.67","$44.73","232,738"
12/24/2018,"$43.00","$43.73","$42.60","$42.88","170,830"
12/21/2018,"$43.86","$45.08","$42.38","$43.30","854,437"
12/20/2018,"$43.38","$44.00","$42.55","$43.63","425,310"
12/19/2018,"$45.40","$46.28","$43.19","$43.39","325,551"
12/18/2018,"$45.72","$47.49","$45.37","$46.03","267,487"
12/17/2018,"$45.04","$46.60","$44.36","$44.92","413,991"
12/14/2018,"$45.11","$46.72","$44.58","$45.13","290,944"
12/13/2018,"$49.66","$49.90","$45.63","$45.65","294,101"
12/12/2018,"$49.36","$50.07","$49.20","$49.56","154,551"
12/11/2018,"$49.36","$50.20","$48.14","$48.52","170,786"
12/10/2018,"$49.69","$50.02","$47.46","$48.51","352,970"
12/07/2018,"$52.85","$53.27","$49.09","$49.79","270,371"
12/06/2018,"$52.85","$53.28","$51.44","$52.84","252,280"
12/04/2018,"$57.07","$58.16","$53.70","$53.81","358,008"
12/03/2018,"$58.39","$58.39","$56.12","$57.55","346,017"
11/30/2018,"$55.26","$57.93","$55.26","$57.68","334,931"
11/29/2018,"$55.82","$56.29","$54.82","$55.51","245,225"
11/28/2018,"$54.70","$56.14","$53.94","$56.01","222,340"
11/27/2018,"$54.30","$55.30","$54.18","$54.50","145,019"
11/26/2018,"$55.60","$55.62","$54.06","$54.49","209,443"
11/23/2018,"$53.21","$55.08","$52.81","$54.74","51,002"
11/21/2018,"$52.84","$54.29","$52.84","$53.31","104,757"
11/20/2018,"$53.13","$53.82","$52.39","$52.44","226,613"
11/19/2018,"$54.55","$55.30","$53.04","$53.90","193,654"
11/16/2018,"$54.14","$55.44","$53.43","$54.74","278,595"
11/15/2018,"$53.94","$54.76","$52.77","$54.63","191,209"
11/14/2018,"$55.43","$55.46","$53.31","$54.19","240,877"
11/13/2018,"$55.18","$56.38","$54.88","$54.92","157,490"
11/12/2018,"$56.48","$56.52","$54.84","$54.95","160,497"
11/09/2018,"$57.76","$58.14","$56.03","$56.60","182,551"
11/08/2018,"$57.57","$58.27","$57.57","$57.97","343,368"
11/07/2018,"$58.00","$58.80","$57.61","$57.72","417,036"
11/06/2018,"$56.00","$58.08","$56.00","$57.93","359,120"
11/05/2018,"$56.16","$56.77","$55.82","$56.23","349,059"
11/02/2018,"$56.47","$58.25","$55.68","$55.86","324,846"
11/01/2018,"$57.68","$57.74","$54.13","$56.37","427,740"
10/31/2018,"$57.74","$61.74","$55.00","$57.29","1,143,945"
10/30/2018,"$50.51","$51.65","$50.08","$51.26","220,066"
10/29/2018,"$51.60","$52.28","$50.00","$50.66","443,651"
10/26/2018,"$48.40","$50.06","$47.24","$50.00","438,138"
10/25/2018,"$47.16","$49.48","$47.16","$49.18","260,170"
10/24/2018,"$50.37","$50.77","$46.99","$47.06","415,242"
10/23/2018,"$50.28","$50.52","$49.12","$50.44","305,745"
10/22/2018,"$51.12","$51.83","$50.52","$51.04","173,633"
10/19/2018,"$50.34","$51.01","$49.86","$50.98","217,048"
10/18/2018,"$52.39","$53.08","$50.28","$50.34","171,820"
10/17/2018,"$52.35","$52.91","$51.39","$52.58","293,986"
10/16/2018,"$51.05","$52.11","$50.34","$51.98","234,531"
10/15/2018,"$50.39","$51.14","$50.25","$50.64","160,756"
10/12/2018,"$51.48","$51.59","$49.80","$50.48","213,556"
10/11/2018,"$50.90","$52.01","$50.04","$50.15","304,533"
10/10/2018,"$52.59","$52.79","$50.83","$50.86","385,069"
10/09/2018,"$52.86","$53.26","$52.30","$52.68","267,538"
10/08/2018,"$53.05","$53.41","$52.18","$52.87","155,860"
10/05/2018,"$55.13","$55.15","$53.09","$53.12","237,388"
10/04/2018,"$54.79","$55.47","$54.53","$54.89","549,531"
10/03/2018,"$55.06","$56.27","$54.80","$55.29","238,910"
