Date,Open,High,Low,Close,Volume
02/08/2016,"$36.08","$36.16","$34.76","$35.55","12,821,860"
02/05/2016,"$37.71","$38.49","$36.53","$36.75","10,072,740"
02/04/2016,"$37.34","$38.60","$36.70","$38.21","8,599,627"
02/03/2016,"$37.38","$37.61","$35.76","$37.51","12,391,190"
02/02/2016,"$38.83","$38.97","$37.00","$37.03","12,401,400"
02/01/2016,"$39.00","$39.94","$38.63","$39.38","12,023,520"
01/29/2016,"$37.52","$39.09","$36.60","$38.99","20,957,480"
01/28/2016,"$39.61","$39.79","$37.66","$38.14","17,112,270"
01/27/2016,"$40.15","$40.87","$39.48","$39.69","10,185,960"
01/26/2016,"$38.73","$39.75","$38.44","$39.64","8,099,029"
01/25/2016,"$40.02","$40.16","$38.82","$38.88","10,113,170"
01/22/2016,"$40.00","$40.72","$39.57","$40.16","7,247,031"
01/21/2016,"$38.93","$40.00","$38.02","$39.79","9,781,683"
01/20/2016,"$38.53","$39.85","$36.20","$39.06","16,089,110"
01/19/2016,"$39.59","$39.78","$38.21","$38.86","10,505,910"
01/15/2016,"$39.04","$39.89","$38.37","$38.76","18,924,830"
01/14/2016,"$40.21","$40.78","$38.86","$40.55","11,756,470"
01/13/2016,"$42.17","$42.74","$39.66","$40.10","12,718,580"
01/12/2016,"$41.15","$42.36","$40.48","$42.00","12,635,990"
01/11/2016,"$40.56","$41.20","$39.90","$41.08","15,877,510"
01/08/2016,"$40.94","$41.36","$40.26","$40.37","8,853,096"
01/07/2016,"$40.97","$41.52","$39.68","$40.45","11,312,880"
01/06/2016,"$40.05","$41.70","$40.00","$41.23","12,393,780"
01/05/2016,"$41.18","$41.49","$39.95","$40.52","10,514,160"
01/04/2016,"$41.29","$41.35","$40.30","$40.91","12,037,150"
12/31/2015,"$42.54","$42.57","$41.83","$42.35","6,813,757"
12/30/2015,"$43.64","$43.64","$42.46","$42.80","5,463,608"
12/29/2015,"$43.25","$43.62","$43.03","$43.50","4,006,937"
12/28/2015,"$43.62","$44.04","$42.91","$43.23","4,148,045"
12/24/2015,"$43.27","$44.19","$43.11","$43.81","3,307,108"
12/23/2015,"$42.78","$43.39","$42.43","$43.29","6,093,603"
12/22/2015,"$42.56","$43.08","$42.36","$42.90","5,704,730"
12/21/2015,"$41.35","$42.43","$41.35","$42.40","6,597,508"
12/18/2015,"$41.61","$42.31","$40.70","$41.09","17,809,961"
12/17/2015,"$43.33","$43.95","$42.45","$42.46","7,224,974"
12/16/2015,"$42.99","$43.49","$42.12","$43.20","7,850,944"
12/15/2015,"$41.97","$42.82","$41.92","$42.60","7,097,307"
12/14/2015,"$42.26","$42.87","$41.08","$41.77","10,778,160"
12/11/2015,"$43.28","$43.59","$42.06","$42.09","10,235,210"
12/10/2015,"$43.79","$44.48","$43.54","$44.09","7,955,619"
12/09/2015,"$44.30","$45.19","$43.19","$43.65","8,001,019"
12/08/2015,"$45.10","$45.51","$44.07","$44.55","9,043,652"
12/07/2015,"$45.35","$46.49","$45.22","$45.78","8,911,719"
12/04/2015,"$43.82","$44.99","$43.82","$44.97","9,460,935"
12/03/2015,"$43.65","$44.60","$42.92","$43.27","7,235,252"
12/02/2015,"$44.09","$44.53","$43.53","$43.82","8,010,351"
12/01/2015,"$41.47","$43.30","$41.30","$43.26","8,912,859"
11/30/2015,"$41.75","$41.99","$40.98","$41.26","6,450,862"
11/27/2015,"$41.38","$42.25","$41.17","$41.69","3,066,773"
11/25/2015,"$41.35","$41.50","$40.96","$41.31","4,276,646"
11/24/2015,"$41.02","$41.64","$40.45","$41.23","7,577,977"
