Date,Open,High,Low,Close,Volume
02/08/2018,"$51.44","$51.46","$48.51","$48.60","5,995,091"
02/07/2018,"$50.91","$51.98","$50.89","$51.40","4,845,831"
02/06/2018,"$49.32","$51.50","$48.79","$51.18","6,782,480"
02/05/2018,"$51.99","$52.39","$49.75","$49.76","6,878,284"
02/02/2018,"$53.49","$53.99","$52.03","$52.10","5,109,361"
02/01/2018,"$54.00","$54.64","$53.59","$53.88","3,623,078"
01/31/2018,"$53.08","$54.71","$53.00","$54.32","5,962,937"
01/30/2018,"$52.45","$53.05","$52.36","$52.59","4,741,808"
01/29/2018,"$52.79","$53.16","$52.59","$52.68","5,953,675"
01/26/2018,"$53.65","$53.90","$52.34","$53.07","7,066,094"
01/25/2018,"$54.00","$54.55","$52.21","$53.05","10,223,100"
01/24/2018,"$54.35","$55.46","$53.45","$54.79","16,348,480"
01/23/2018,"$57.74","$58.46","$57.40","$58.29","3,336,991"
01/22/2018,"$57.99","$58.34","$57.53","$58.10","3,553,916"
01/19/2018,"$58.59","$58.59","$57.76","$58.06","3,151,201"
01/18/2018,"$58.00","$58.71","$57.56","$58.34","3,969,309"
01/17/2018,"$58.31","$58.58","$57.80","$58.16","3,148,934"
01/16/2018,"$58.79","$59.08","$57.53","$57.98","5,283,872"
01/12/2018,"$56.56","$58.73","$56.56","$58.47","7,505,761"
01/11/2018,"$54.49","$57.00","$54.18","$56.42","11,339,860"
01/10/2018,"$53.23","$54.02","$52.88","$53.78","7,655,771"
01/09/2018,"$52.97","$53.37","$52.01","$52.08","3,426,021"
01/08/2018,"$52.60","$52.64","$51.93","$52.13","3,515,785"
01/05/2018,"$52.78","$52.84","$52.43","$52.65","2,967,756"
01/04/2018,"$52.48","$54.40","$52.27","$52.67","3,557,059"
01/03/2018,"$52.86","$52.86","$52.06","$52.34","5,074,850"
01/02/2018,"$52.33","$53.10","$51.90","$52.99","4,084,712"
12/29/2017,"$52.42","$52.82","$52.01","$52.03","2,697,096"
12/28/2017,"$52.45","$52.63","$52.22","$52.46","1,845,331"
12/27/2017,"$52.80","$52.88","$52.06","$52.40","2,831,434"
12/26/2017,"$52.35","$53.22","$52.33","$52.85","2,774,316"
12/22/2017,"$52.72","$52.88","$52.42","$52.59","2,425,104"
12/21/2017,"$52.16","$53.47","$52.07","$52.79","7,125,891"
12/20/2017,"$51.57","$52.10","$51.17","$51.92","5,172,839"
12/19/2017,"$51.60","$51.81","$51.28","$51.44","3,019,807"
12/18/2017,"$51.25","$51.66","$51.25","$51.49","3,236,066"
12/15/2017,"$50.67","$51.50","$50.40","$51.06","9,074,165"
12/14/2017,"$50.59","$51.36","$50.08","$50.21","4,503,105"
12/13/2017,"$50.58","$50.75","$49.85","$50.09","3,035,241"
12/12/2017,"$51.27","$51.53","$50.38","$50.47","2,798,179"
12/11/2017,"$50.78","$51.59","$50.76","$51.30","2,835,633"
12/08/2017,"$51.23","$51.79","$50.93","$51.02","3,817,896"
12/07/2017,"$49.53","$50.92","$49.30","$50.88","3,046,954"
12/06/2017,"$49.39","$49.81","$49.19","$49.61","2,835,542"
12/05/2017,"$49.85","$50.00","$49.21","$49.47","3,594,043"
12/04/2017,"$50.10","$51.47","$49.65","$49.93","7,113,822"
12/01/2017,"$49.67","$50.38","$48.69","$49.00","6,229,631"
11/30/2017,"$49.76","$51.11","$49.30","$50.49","6,016,175"
11/29/2017,"$49.38","$51.16","$48.66","$49.25","8,154,242"
11/28/2017,"$48.44","$49.42","$48.20","$49.22","3,864,117"
11/27/2017,"$48.61","$48.83","$48.30","$48.42","2,630,803"
11/24/2017,"$48.66","$48.76","$48.35","$48.56","1,352,400"
11/22/2017,"$48.58","$48.97","$48.27","$48.66","2,326,894"
11/21/2017,"$47.89","$48.92","$47.54","$48.65","2,796,204"
11/20/2017,"$47.33","$47.88","$47.12","$47.69","2,436,018"
11/17/2017,"$47.60","$47.75","$47.19","$47.39","2,324,811"
11/16/2017,"$47.26","$48.06","$47.24","$47.68","4,462,040"
11/15/2017,"$45.71","$47.31","$45.45","$47.19","5,223,111"
11/14/2017,"$45.30","$45.97","$45.27","$45.81","1,827,200"
11/13/2017,"$45.63","$45.86","$45.33","$45.74","1,772,439"
11/10/2017,"$45.64","$46.12","$45.56","$45.82","2,433,022"
11/09/2017,"$45.85","$46.35","$45.36","$45.77","3,561,501"
11/08/2017,"$46.42","$46.98","$45.84","$46.37","3,198,779"
11/07/2017,"$47.51","$47.54","$46.40","$46.46","3,756,424"
11/06/2017,"$47.46","$48.10","$47.28","$47.51","4,249,493"
