Date,Open,High,Low,Close,Volume
04/20/2015,"$39.79","$40.44","$39.76","$40.32","1,309,562"
04/17/2015,"$40.71","$40.75","$39.46","$39.66","1,562,787"
04/16/2015,"$40.94","$41.30","$40.68","$40.94","1,457,187"
04/15/2015,"$40.58","$40.96","$39.96","$40.89","2,297,893"
04/14/2015,"$40.25","$40.52","$39.68","$40.40","1,497,588"
04/13/2015,"$40.40","$40.80","$39.46","$40.42","1,843,921"
04/10/2015,"$40.18","$40.41","$39.56","$40.40","1,269,030"
04/09/2015,"$38.76","$40.00","$38.35","$39.99","1,912,132"
04/08/2015,"$37.80","$38.78","$37.74","$38.71","1,649,946"
04/07/2015,"$38.37","$38.50","$37.92","$37.98","1,332,103"
04/06/2015,"$38.00","$38.39","$37.68","$38.37","1,483,853"
04/02/2015,"$38.06","$38.81","$37.88","$38.20","1,172,602"
04/01/2015,"$37.86","$38.50","$37.33","$37.78","2,464,874"
03/31/2015,"$37.38","$38.55","$37.22","$37.96","2,114,679"
03/30/2015,"$38.40","$38.50","$37.51","$37.69","2,990,065"
03/27/2015,"$37.67","$38.79","$37.14","$38.36","5,495,752"
03/26/2015,"$39.49","$39.80","$38.58","$38.79","4,853,540"
03/25/2015,"$40.91","$41.21","$39.80","$39.81","2,072,176"
03/24/2015,"$41.28","$41.53","$40.90","$40.91","2,578,002"
03/23/2015,"$41.07","$41.73","$40.75","$41.34","1,753,369"
03/20/2015,"$40.85","$41.19","$40.53","$40.92","2,407,342"
03/19/2015,"$41.08","$41.17","$40.61","$40.79","897,086"
03/18/2015,"$40.76","$41.35","$40.16","$41.12","1,116,444"
03/17/2015,"$41.16","$41.30","$40.51","$40.91","876,986"
03/16/2015,"$40.73","$41.28","$40.65","$41.09","1,055,301"
03/13/2015,"$40.24","$40.89","$39.96","$40.70","1,791,649"
03/12/2015,"$39.95","$40.21","$39.06","$39.68","1,132,943"
03/11/2015,"$41.30","$42.67","$39.12","$39.48","1,909,098"
03/10/2015,"$40.53","$41.16","$40.11","$40.65","1,493,123"
03/09/2015,"$40.12","$41.47","$39.81","$40.83","1,538,087"
03/06/2015,"$39.82","$40.58","$39.82","$40.16","1,185,517"
03/05/2015,"$39.98","$40.56","$39.53","$40.00","1,214,255"
03/04/2015,"$39.18","$40.45","$38.72","$40.03","2,094,772"
03/03/2015,"$38.96","$39.25","$38.54","$38.68","1,177,363"
03/02/2015,"$38.39","$38.90","$37.80","$38.67","2,397,519"
02/27/2015,"$37.11","$37.72","$36.69","$36.97","1,462,686"
02/26/2015,"$37.25","$37.48","$36.83","$37.03","1,139,767"
02/25/2015,"$37.35","$37.82","$36.92","$37.28","1,018,453"
02/24/2015,"$37.66","$37.79","$36.91","$37.14","751,769"
02/23/2015,"$37.94","$37.99","$37.01","$37.35","1,150,421"
02/20/2015,"$37.66","$38.04","$37.41","$37.49","1,296,885"
02/19/2015,"$37.69","$37.69","$37.05","$37.53","773,983"
02/18/2015,"$36.99","$37.55","$36.60","$37.50","1,050,011"
02/17/2015,"$37.35","$38.21","$36.80","$37.36","1,355,144"
02/13/2015,"$37.04","$37.90","$36.87","$37.35","1,664,749"
02/12/2015,"$37.60","$37.77","$37.00","$37.25","1,231,473"
02/11/2015,"$38.08","$38.19","$37.26","$37.52","1,479,816"
02/10/2015,"$37.19","$38.13","$37.01","$38.04","2,434,472"
02/09/2015,"$36.54","$37.58","$36.52","$37.18","1,556,494"
