Date,Open,High,Low,Close,Volume
02/08/2018,"$71.39","$72.07","$68.77","$68.79","3,850,479"
02/07/2018,"$70.11","$72.31","$69.87","$71.26","3,468,231"
02/06/2018,"$66.58","$70.70","$65.05","$70.30","4,672,887"
02/05/2018,"$70.54","$71.95","$67.99","$68.02","4,095,959"
02/02/2018,"$72.56","$72.98","$71.02","$71.24","5,040,360"
02/01/2018,"$72.57","$74.36","$72.08","$73.10","3,190,057"
01/31/2018,"$75.36","$75.43","$72.47","$73.06","5,266,803"
01/30/2018,"$76.20","$76.51","$75.18","$76.29","2,962,145"
01/29/2018,"$77.43","$77.87","$76.49","$76.59","2,589,777"
01/26/2018,"$76.46","$77.88","$76.37","$77.85","3,133,850"
01/25/2018,"$76.07","$76.31","$75.18","$76.27","3,531,933"
01/24/2018,"$77.52","$77.78","$76.13","$76.79","2,543,445"
01/23/2018,"$78.03","$78.59","$77.20","$77.52","2,512,798"
01/22/2018,"$76.95","$78.11","$76.55","$78.06","2,271,461"
01/19/2018,"$75.10","$77.07","$74.78","$76.86","3,445,673"
01/18/2018,"$74.27","$74.75","$73.90","$74.69","2,737,590"
01/17/2018,"$72.26","$74.63","$72.26","$74.26","3,199,623"
01/16/2018,"$73.78","$74.11","$71.81","$72.40","3,748,142"
01/12/2018,"$71.79","$73.45","$71.74","$73.25","3,439,869"
01/11/2018,"$70.23","$72.02","$69.93","$71.71","2,806,414"
01/10/2018,"$69.34","$70.87","$69.05","$70.34","2,741,125"
01/09/2018,"$69.93","$70.22","$69.15","$69.78","3,177,194"
01/08/2018,"$68.68","$70.11","$68.42","$69.69","3,617,823"
01/05/2018,"$67.90","$68.98","$67.46","$68.87","4,115,005"
01/04/2018,"$68.85","$69.01","$66.11","$67.28","5,193,196"
01/03/2018,"$69.18","$69.39","$68.14","$68.40","3,564,288"
01/02/2018,"$68.26","$69.39","$67.87","$69.16","3,693,511"
12/29/2017,"$68.56","$68.98","$68.38","$68.47","2,056,224"
12/28/2017,"$68.57","$68.72","$68.08","$68.42","1,374,672"
12/27/2017,"$68.10","$68.55","$67.73","$68.36","2,036,296"
12/26/2017,"$66.94","$68.06","$66.67","$68.02","1,975,977"
12/22/2017,"$67.14","$67.27","$66.88","$67.11","1,655,006"
12/21/2017,"$66.73","$67.30","$66.11","$67.08","2,745,585"
12/20/2017,"$66.54","$66.89","$65.97","$66.73","2,734,558"
12/19/2017,"$67.09","$67.28","$65.78","$65.80","4,140,471"
12/18/2017,"$65.65","$67.14","$65.63","$67.01","3,936,361"
12/15/2017,"$64.39","$65.54","$64.16","$65.32","6,909,928"
12/14/2017,"$64.77","$64.80","$63.67","$63.75","3,749,493"
12/13/2017,"$63.75","$64.71","$63.47","$64.39","3,489,977"
12/12/2017,"$63.73","$64.16","$63.37","$63.52","3,408,138"
12/11/2017,"$63.59","$63.72","$62.90","$63.62","4,688,123"
12/08/2017,"$61.83","$64.12","$61.45","$63.79","4,998,638"
12/07/2017,"$61.10","$61.58","$60.85","$61.49","4,007,244"
12/06/2017,"$61.65","$61.83","$60.94","$60.97","3,538,116"
12/05/2017,"$62.49","$62.69","$61.54","$61.98","3,552,452"
12/04/2017,"$60.92","$62.80","$60.60","$62.55","6,917,822"
12/01/2017,"$59.75","$60.83","$58.82","$60.35","5,892,004"
11/30/2017,"$59.02","$60.52","$59.00","$59.61","5,249,819"
11/29/2017,"$58.10","$59.46","$57.51","$58.83","5,281,757"
11/28/2017,"$56.88","$58.13","$56.88","$58.05","2,686,151"
11/27/2017,"$57.55","$58.35","$56.80","$57.02","3,939,646"
11/24/2017,"$56.75","$57.35","$56.17","$57.00","2,718,437"
11/22/2017,"$56.54","$57.15","$56.34","$56.49","3,320,023"
11/21/2017,"$56.44","$56.77","$55.82","$56.06","3,198,986"
11/20/2017,"$56.00","$57.02","$56.00","$56.35","4,153,855"
11/17/2017,"$55.57","$55.99","$54.34","$55.83","5,189,963"
11/16/2017,"$55.54","$56.90","$52.92","$55.25","18,407,311"
11/15/2017,"$57.06","$57.43","$56.07","$57.30","5,272,170"
11/14/2017,"$56.58","$57.62","$56.50","$57.20","2,941,999"
11/13/2017,"$56.70","$57.43","$56.38","$56.97","3,958,220"
11/10/2017,"$56.19","$57.05","$56.01","$56.68","3,899,469"
11/09/2017,"$56.16","$56.49","$55.27","$55.93","3,544,207"
11/08/2017,"$55.02","$56.78","$54.72","$56.55","3,571,434"
11/07/2017,"$56.59","$56.70","$54.65","$55.13","3,493,896"
11/06/2017,"$56.76","$57.26","$56.22","$56.39","3,735,936"
11/03/2017,"$57.21","$57.82","$56.83","$56.92","2,912,412"
11/02/2017,"$56.21","$57.47","$55.87","$57.34","3,946,107"
11/01/2017,"$56.18","$56.36","$55.51","$56.01","2,326,285"
10/31/2017,"$55.50","$56.38","$55.40","$55.98","2,195,642"
10/30/2017,"$55.14","$55.55","$54.97","$55.38","2,884,084"
10/27/2017,"$55.31","$55.51","$54.25","$55.20","2,661,457"
10/26/2017,"$55.07","$56.47","$55.02","$55.95","4,163,594"
10/25/2017,"$56.63","$56.70","$54.86","$55.17","3,407,101"
10/24/2017,"$56.41","$57.06","$56.07","$56.65","3,236,673"
10/23/2017,"$56.01","$56.49","$55.94","$56.02","3,571,660"
10/20/2017,"$55.79","$56.01","$55.35","$55.83","2,655,059"
10/19/2017,"$55.10","$55.74","$54.79","$55.46","2,349,507"
10/18/2017,"$54.65","$55.67","$54.57","$55.46","2,293,267"
10/17/2017,"$54.72","$55.15","$54.17","$54.65","3,662,352"
10/16/2017,"$54.95","$55.42","$54.59","$54.91","2,848,292"
10/13/2017,"$55.29","$55.34","$54.02","$55.10","3,104,545"
10/12/2017,"$55.48","$55.60","$54.44","$55.13","4,025,911"
10/11/2017,"$57.05","$57.28","$55.19","$55.47","5,810,751"
10/10/2017,"$58.44","$58.54","$57.00","$57.17","3,999,744"
10/09/2017,"$59.00","$59.46","$58.58","$59.04","2,649,222"
10/06/2017,"$57.25","$58.87","$57.25","$58.76","4,018,237"
10/05/2017,"$57.42","$58.09","$57.19","$57.49","2,947,375"
10/04/2017,"$56.91","$57.47","$56.83","$57.15","2,301,099"
10/03/2017,"$57.32","$57.87","$56.84","$56.91","2,641,426"
10/02/2017,"$57.11","$57.71","$56.92","$57.42","2,359,833"
09/29/2017,"$56.83","$57.19","$56.36","$56.96","2,691,133"
09/28/2017,"$56.48","$57.23","$56.24","$56.83","3,544,790"
09/27/2017,"$54.63","$56.86","$54.60","$56.67","4,980,398"
09/26/2017,"$54.20","$54.86","$53.67","$54.64","3,339,055"
09/25/2017,"$53.72","$54.73","$53.61","$54.17","3,700,627"
09/22/2017,"$53.79","$54.86","$53.65","$53.90","4,317,072"
09/21/2017,"$52.32","$54.32","$52.32","$53.95","6,502,202"
09/20/2017,"$52.51","$52.80","$52.05","$52.59","7,484,314"
09/19/2017,"$56.15","$56.68","$51.61","$52.76","22,501,061"
09/18/2017,"$58.67","$58.68","$57.26","$57.35","3,367,913"
09/15/2017,"$58.53","$58.76","$58.08","$58.61","3,919,815"
09/14/2017,"$58.29","$58.53","$57.71","$58.38","3,714,288"
09/13/2017,"$56.79","$58.64","$56.64","$58.60","5,695,652"
09/12/2017,"$56.12","$57.09","$56.01","$56.79","3,532,378"
09/11/2017,"$55.81","$55.99","$55.34","$55.96","3,535,311"
09/08/2017,"$56.03","$56.13","$55.25","$55.50","4,250,814"
09/07/2017,"$55.66","$56.14","$55.33","$56.01","5,303,254"
09/06/2017,"$55.20","$55.75","$54.70","$55.66","5,012,623"
09/05/2017,"$54.30","$55.29","$54.24","$55.26","5,397,396"
09/01/2017,"$54.44","$54.87","$53.89","$54.48","5,804,821"
08/31/2017,"$54.40","$54.46","$53.67","$54.26","8,395,717"
